Complex8386;Protein18178;SmallMolecule19	Complex8388;SmallMolecule13
Protein18179;SmallMolecule19	Protein18178;SmallMolecule13
Complex8389	Protein18179
SmallMolecule18	SmallMolecule30
Complex1084	Complex1076;Complex1083
Complex8390	Complex8389
Complex8396	Complex8395;PhysicalEntity1236
Complex8397	Complex8396;Protein11611
Complex8396;Protein18201;SmallMolecule19	Complex8397;SmallMolecule13
Protein18202	Protein18201
Complex8398	Complex8049;PhysicalEntity700;Protein18202;Protein7305
Complex1076;Complex1077;Complex1083;PhysicalEntity116	Complex1084;Protein2015;SmallMolecule5
Complex8383	Complex8384;PhysicalEntity1236;Protein18176
Complex8401	Protein16613;Protein18170;Protein8
Complex8402	Protein18171;Protein18206
Protein18206;Protein18208	Complex8402;Protein8
Complex8369	Complex8370;Protein11871;Protein18165
Complex8403;Protein11871;Protein18165	Complex8369;Protein8
Complex8406	Complex8385;Complex878;SmallMolecule272
Complex8385;SmallMolecule1539;SmallMolecule2382;SmallMolecule2416;SmallMolecule2421	Complex8406;SmallMolecule29
Protein2021	PhysicalEntity117;Rna63
Complex8416;SmallMolecule19	Complex8415;SmallMolecule13
Complex8422	Complex8416;Protein6736
Complex8423;SmallMolecule19	Complex8422;SmallMolecule13
Complex8424	Complex8423;Protein6763;SmallMolecule42
Complex8425;SmallMolecule19	Complex8424;SmallMolecule13
Complex5056;SmallMolecule39	Complex5055;SmallMolecule40
Complex8426	Complex5054;Complex8423
Complex5056;SmallMolecule39	Complex5055;SmallMolecule40
Complex1088;Complex1089	PhysicalEntity117;Rna57
Complex4704;SmallMolecule39	Complex7735;SmallMolecule40
Complex8427	Complex5073;Complex5275
Complex8428;Protein11259;SmallMolecule19	Complex8427;SmallMolecule13
Complex8429	Protein11541;Protein18214
Complex8430;Protein18214;SmallMolecule19	Complex8429;SmallMolecule13
Complex8431;SmallMolecule19	Complex8430;Protein7087;SmallMolecule13
Complex8433;SmallMolecule20	Complex5393;Complex8432;SmallMolecule1132;SmallMolecule13
Complex8434;Complex8435;SmallMolecule20	Complex5393;Complex8416;Protein18218;SmallMolecule13
Complex8436	Complex521;Complex8423
SmallMolecule19;SmallMolecule42	SmallMolecule13;SmallMolecule41
Complex1091	Complex1090;Protein2016;Protein2017;Protein2018
Complex8437	Complex8423;Protein16541
Complex8438;SmallMolecule19	Complex8437;SmallMolecule13;SmallMolecule42
Complex8423;Protein18219;SmallMolecule42	Complex8438
SmallMolecule1624;SmallMolecule916	SmallMolecule119;SmallMolecule29
SmallMolecule1249;SmallMolecule20	SmallMolecule1624;SmallMolecule29
SmallMolecule1391;SmallMolecule343	SmallMolecule29;SmallMolecule369
Complex1092	Complex1091;Protein2127
Complex1093	Complex1092;Protein2129
Complex8464;SmallMolecule19	Complex8463;Protein18238;SmallMolecule13
Complex8466	Complex8464;Protein6736
Complex8467;SmallMolecule19	Complex8466;SmallMolecule13
Complex8468	Complex521;Complex8467
SmallMolecule19;SmallMolecule42	SmallMolecule13;SmallMolecule41
Protein10751;SmallMolecule19	Protein18240;SmallMolecule13
Complex4573	Complex4574;Protein10751
Complex8470	Complex4573;Complex8469
Complex1094	Complex1093;Protein1818
Complex8471	Complex8470;Protein16541
Complex206;SmallMolecule39	Complex205;SmallMolecule40
Complex8472;SmallMolecule19	Complex8471;SmallMolecule13
Complex8474	Complex8472;Protein18241;Protein2407;SmallMolecule42
Complex8475;SmallMolecule19	Complex8474;SmallMolecule13
Complex8476;SmallMolecule19	Complex8475;SmallMolecule13
Complex8479;Protein18243	Complex8476
Complex8480;SmallMolecule19	Complex8474;SmallMolecule13
Complex5056;SmallMolecule39	Complex5120;SmallMolecule40
Complex8485	Complex8481;PhysicalEntity1251
Complex1096;Complex1097;SmallMolecule20	Complex1094;Complex1095
Protein18249;SmallMolecule19	Protein16527;SmallMolecule13
Complex8486;SmallMolecule19	Complex8485;Protein18249;SmallMolecule13
Complex8488	Complex8486;Protein6736
Complex8489;SmallMolecule19	Complex8488;SmallMolecule13
Protein10751;SmallMolecule19	Protein18240;SmallMolecule13
Protein10750;SmallMolecule19	Protein10923;SmallMolecule13
Complex4574	Complex203;Protein10750
Complex8472;SmallMolecule19	Complex8471;SmallMolecule13
Complex8490	Complex8472;Protein6763
Complex8491;SmallMolecule19	Complex8490;SmallMolecule13;SmallMolecule42
Complex1098	Protein2130
Complex8492;SmallMolecule39	Complex5120;Complex8491;SmallMolecule40
Complex8494	Complex8492;Complex8493
Complex8492;Protein18250;SmallMolecule19	Complex8494;SmallMolecule13
Protein18251;SmallMolecule19	Protein17800;SmallMolecule13
Protein13891;SmallMolecule19	Protein2367;SmallMolecule13
Protein13890;SmallMolecule19	Protein2373;SmallMolecule13
Complex8495	Complex8490;Protein18252;SmallMolecule42
Complex8496;SmallMolecule19	Complex8495;SmallMolecule13
Complex8497;SmallMolecule19	Complex8496;SmallMolecule13
Complex8498;SmallMolecule19	Complex8497;SmallMolecule13
SmallMolecule18	SmallMolecule27
Protein2132	Protein2131
SmallMolecule1249;SmallMolecule31	SmallMolecule29;SmallMolecule41
Complex8500;SmallMolecule20	Complex180;Protein425;SmallMolecule29
Complex5970	Complex8500
Complex8501	Protein18266;SmallMolecule1249;SmallMolecule18
Complex7706;SmallMolecule19	Complex7705;SmallMolecule13
Complex8502;SmallMolecule19	Complex7706;SmallMolecule13
Complex8503;SmallMolecule19	Complex8502;Protein18268;SmallMolecule13
Complex8504	Complex8503;Protein18269
Complex8506	Complex8504;Complex8505
Complex8508	Complex8506;Protein16341;Protein16343
Complex1099	Protein2132
Complex8510	Complex8508;Protein11049
Complex8514	Complex8510;Protein11049
Complex7717;Complex8516;SmallMolecule421;SmallMolecule498	Complex7717;Complex8514;PhysicalEntity1026;SmallMolecule13
Complex8518	Complex6285;Complex8516
Complex8519;SmallMolecule19	Complex8518;SmallMolecule13
Complex7722;SmallMolecule19	Complex6287;SmallMolecule13
Protein18271;SmallMolecule19	Protein18270;SmallMolecule13
Complex8520	Complex4574;Protein18271
Complex8521	Complex8520;Protein561;SmallMolecule42
Complex8522;SmallMolecule19	Complex8521;SmallMolecule13
Protein2134	Protein2133
Complex8523	Complex521;Complex8522
SmallMolecule19;SmallMolecule42	SmallMolecule13;SmallMolecule41
Complex8524	Protein18273;SmallMolecule1187
Complex8525;SmallMolecule19	Complex8524;SmallMolecule13
Complex8526	Complex8525;Protein6736
Protein18275;SmallMolecule19	Protein16542;SmallMolecule13
Protein18276	Protein18275
SmallMolecule1249;SmallMolecule31	SmallMolecule29;SmallMolecule41
Complex8527	Protein11292;SmallMolecule1249
Complex8528	Complex8527
Complex1100	Protein2134
Protein18279;SmallMolecule19	Protein18278;SmallMolecule13
PhysicalEntity1259	Protein17955;Protein18279
Complex8529	PhysicalEntity1259;Protein16341
Complex8530	Complex8529;Protein16341
Complex8531	Complex8530;Protein16343
Complex8532	Complex8531;Protein16343
Complex8533	Complex8532;Protein11049
Complex8534	Complex8533;Protein11049
Complex7717;Complex8535;SmallMolecule421;SmallMolecule498	Complex7717;Complex8534;PhysicalEntity1026;SmallMolecule13
Complex8536	Complex6285;Complex8535
Complex1069;Complex1070;Complex1101	Complex1098;Complex1099;Complex1100
Complex7717;Complex8537;SmallMolecule421;SmallMolecule498	Complex7717;Complex8536;PhysicalEntity1026;SmallMolecule13
Complex8539;SmallMolecule19	Complex8537;SmallMolecule13
Complex7722;SmallMolecule19	Complex6287;SmallMolecule13
Protein18282	Protein16370
Complex8542;SmallMolecule19	Complex8541;Protein18282;SmallMolecule13
Complex8545	Complex8542;Complex8544
Complex8546;SmallMolecule19	Complex8545;SmallMolecule13
Complex8548	Complex7725;Complex8546
Complex7725;Complex8542;Complex8549;Protein11799;Protein16575	Complex8548;Protein11799;Protein16349;Protein16575
Complex8550;Protein8	Complex8549
Complex1102;Complex1103;Complex1104	Complex1069;Complex1070;Complex1101
Complex8551	Complex8550
Complex8554	Complex8553;Protein16343
Complex8555	Complex8554;Protein17966
Complex1105	Complex1104
Complex8566;SmallMolecule19	Complex8565;SmallMolecule13
Complex8572	Complex8566;Protein6736
Complex8573;SmallMolecule19	Complex8572;SmallMolecule13
Complex8574	Complex8573;Protein16542
Complex8575;SmallMolecule19	Complex8574;SmallMolecule13
Complex8573;Protein18276	Complex8575
Complex8576	Protein18334;Protein6538
Complex8577	Protein18334;Protein6539;SmallMolecule25
Complex8578	Protein18334;SmallMolecule3239
Complex1106	Complex1102
Complex206;SmallMolecule39	Complex205;SmallMolecule40
Complex8579	Complex206;Protein6696
Complex8580;SmallMolecule19	Complex8579;SmallMolecule13
Complex8581;SmallMolecule19	Complex8580;SmallMolecule13
Complex8582;SmallMolecule4	Complex4892;SmallMolecule2
Complex8583	Complex8582;Protein7305
Complex8584;SmallMolecule515	Complex8583;SmallMolecule514
Complex8587	Complex8586;PhysicalEntity701
Complex8589	Complex8587;Complex8588
Complex1107	Complex1105;PhysicalEntity138
Complex8590;SmallMolecule19	Complex8589;SmallMolecule13
Complex8596;SmallMolecule19	Complex8590;SmallMolecule13
Complex8598	Complex8596;Protein18340
Complex8600;SmallMolecule19	Complex8598;SmallMolecule13
Complex8602	Complex8600;Protein18346;SmallMolecule13
Complex8596;Complex8604	Complex8602
Complex8605	Complex8604;Protein18351
Complex8606	Complex8605
Complex8608;SmallMolecule19	Protein18347;SmallMolecule13
Complex8609	Complex8608
Complex1108	PhysicalEntity138;Protein2143
Complex8610	Complex8606;PhysicalEntity1263
Complex8594	Complex8589;Protein16745
Complex8612;SmallMolecule20	Complex8590;SmallMolecule29
Complex8589;SmallMolecule20	Complex8612;SmallMolecule29
Complex8613;SmallMolecule20	Complex8602;SmallMolecule29
Complex8620	Complex8616;Complex8619
Complex8621;SmallMolecule19	Complex8620;SmallMolecule13
Complex8624;SmallMolecule19	Complex8621;SmallMolecule13
Complex165	Complex160;Complex166
Complex1109	Complex1103;PhysicalEntity138
Complex8628;SmallMolecule19	Complex8624;SmallMolecule13
Complex8631	Complex8628;Protein18347
Complex8632;SmallMolecule19	Complex8631;SmallMolecule13
Complex8633;SmallMolecule19	Complex8632;SmallMolecule13
Complex8628;Complex8634	Complex8633
Complex8635	Complex8634
Complex8636	Complex8635;PhysicalEntity1265
Complex8627	Complex8621;Protein16745
Complex8620;SmallMolecule20	Complex8624;SmallMolecule29
Complex1110;Complex1112;Complex1113;Complex1115	Complex1106;Complex1107;Complex1108;Complex1109
Complex8637	Complex8635;Protein7637;Protein7641
Protein18428;SmallMolecule3	Complex8635;SmallMolecule495
Complex8638	Protein11380;Protein2164
Complex8639;SmallMolecule421;SmallMolecule498	Protein16574;Protein2164;SmallMolecule13
Complex8640;Protein16574	Complex8639;Protein16595
Complex8641	Complex8640;Protein18430
Complex8642	Complex8641;Protein18432
Complex8644;Complex8645	Complex8642;Complex8643
Complex8646;Protein16595;Protein18430;SmallMolecule421;SmallMolecule498	Complex8641;Protein18438;SmallMolecule13
Complex8647;Protein16595;Protein18430;SmallMolecule421;SmallMolecule498	Complex8641;Protein18439;SmallMolecule13
Protein2148	Protein2124
Complex8648;Protein16595;Protein18430;SmallMolecule421;SmallMolecule498	Complex8641;Protein18440;SmallMolecule13
Complex8649;Protein16595;Protein18430;SmallMolecule421;SmallMolecule498	Complex8641;PhysicalEntity1266;SmallMolecule13
Complex8340;Protein16595;Protein18430;SmallMolecule421;SmallMolecule498	Complex8641;Protein17814;SmallMolecule13
Complex1133;Protein16595;Protein18430;SmallMolecule421;SmallMolecule498	Complex1130;Complex8641;SmallMolecule13
Complex8650	Protein18441;Protein8
PhysicalEntity1266;PhysicalEntity1267	Complex8649
Protein18444;Protein18445;Protein18446;Protein18447	Protein3099
Complex8651	Protein18446;Protein18447
Complex8652	Complex8651
Complex1124	Complex1116;Complex1117;Complex1118;Complex1119;Complex1120;Complex1121;Complex1122;Complex1123
Complex8653	Protein18461;Protein18462
Complex8654	Protein18462;Protein18463
Complex8656	Complex8653;Protein18466
Complex8657	Complex4877;Complex8656
Complex8658	Complex8657;Protein2415
Complex8659	Complex8658;Protein18467
Complex8660;SmallMolecule19	Complex8659;SmallMolecule13
Complex8661	Complex8660;Protein11059
Complex1125	Complex1111;Complex1112;Complex1114;Complex1124;Protein2008;Protein2009;Protein2010;Protein2121;Protein2124;Protein2147
Complex8662;SmallMolecule19	Complex8661;SmallMolecule13
Complex8663;SmallMolecule19	Complex8662;SmallMolecule13
Protein13878	Complex8660;Protein17784
Complex8664	Complex8663;Protein11049
Complex8666	Complex8665;Protein11049
Complex8657;Complex8667;Protein18467;Protein18468	Complex8664
Complex8668	Complex8667;Protein11049
Complex6356;Complex7717	Complex7717;Complex8668;PhysicalEntity1026
Complex8669	Complex6356;Complex6358
Complex6355	Complex8669
Complex1126	Complex1125;PhysicalEntity109;SmallMolecule427
Complex8670	Protein18471;Protein18475
Complex8673;SmallMolecule19	Complex8670;SmallMolecule13
Complex7717;Protein17794;Protein17798	Complex7717;Complex8674;PhysicalEntity1026
Complex8676	Complex6287;Protein17798
Complex8677	Protein18339;Protein18476
Complex2754	Protein6780;Protein6781
Complex8678	Protein6776;Protein6779
Complex8679	Complex8677;Complex8678
Complex8680	Complex2754;Complex8679
Complex8681;SmallMolecule19	Complex8680;SmallMolecule13
Complex1129	Complex1126
Complex8685;SmallMolecule19	Complex8681;SmallMolecule13
Complex8686	Complex8685;Protein496
Complex8687	Complex8685;Protein563
Complex2752;SmallMolecule19	Complex8686;SmallMolecule13
PhysicalEntity1268	Complex293;PhysicalEntity967
PhysicalEntity1269;SmallMolecule19	PhysicalEntity1268;SmallMolecule13
PhysicalEntity686	Complex2755;PhysicalEntity1269
Complex4583	Complex203;PhysicalEntity967
Complex8694	PhysicalEntity967;Protein18478
Complex8696	Complex8695;Protein490
Complex1131	Complex1130;PhysicalEntity140
Complex8697;SmallMolecule19	Complex8687;SmallMolecule13
Complex8685;Protein566	Complex8697
Complex8698	Complex8681;Protein6736
Complex8699	Complex8698
Complex8700	Protein11227;Protein6780
Complex8701	Complex8700
Complex8703	Protein1407;Protein6786
Complex2774	Protein1414;Protein6788
Complex8704	Complex2774;Complex8703
Complex1132;PhysicalEntity141	Complex1131
Complex2781	Protein6789
Complex2780	Complex2781;Protein6790
Complex8705	Complex2780;Complex8703
Complex2765	Protein6784;Protein6785
Complex8706	Complex2765;Complex8703
Complex8708	Complex8707
Complex8712;SmallMolecule19	Complex8708;SmallMolecule13
Complex8720	Complex8712;Protein563
Complex8724;SmallMolecule19	Complex8720;SmallMolecule13
Complex8712;Protein566	Complex8724
Complex1134	Complex1132;Protein2165
Complex8728;SmallMolecule19	Complex8708;SmallMolecule13
Complex8731	Complex8728;Protein496
Complex4584	Complex8731
Complex8735	Complex2755;Protein18482;Protein490;Protein504
Complex8736;SmallMolecule19	Complex8735;SmallMolecule13
Complex8737	Complex8736;PhysicalEntity1039
Complex8742	Protein13845;Protein18487
Complex8743	Complex8742;Protein18488
Complex8744	Protein13845;Protein16534
Complex8745	Protein13845;Protein6741
Complex35	Complex34;Protein46
SmallMolecule18	SmallMolecule25
Complex1135	Complex1132;Protein2166
Complex8746	Protein11307;Protein6741
Complex8747	Complex8728;Protein6739
Complex8748	Complex8747
Complex8757	Protein490;Protein6684
Complex8758	Complex8708
Complex8766	Complex8758;Protein3027
Complex8767	Complex2755;Complex8766
Complex1136	Complex1130;PhysicalEntity142
Complex8773	Complex8771;Complex8772
Complex8774	Protein18496;Protein18497
Complex8775	Complex8773;Complex8774
Complex8776	Protein18498;Protein18499
Complex8777	Complex8772;Complex8776
Complex8778	Complex8774;Protein18500
Complex8779	Protein18496;Protein18501
Complex8782	Complex8774;Protein18503
Complex8784	Complex8783;Protein18495
Complex1137	Complex1130;Protein2167
Complex8772	Protein18495;Protein18496
Complex5271	Protein11386;Protein11392
Complex8791	Complex5271;Protein18509
Complex5268	Protein11386;Protein11387
Complex8792	Complex5271;Complex8772
Complex8793	Complex5268;Complex8772
Complex697	Complex1138
Complex8795	Complex8794
Complex8796;SmallMolecule19	Complex8795;SmallMolecule13
Complex5265;SmallMolecule19	Complex8796;SmallMolecule13
Complex8801	Complex5265;Protein18510
Complex8802;SmallMolecule19	Complex8801;SmallMolecule13
Complex8804;SmallMolecule19	Complex8802;SmallMolecule13
Complex5265;Protein18511	Complex8802
Complex8805	Protein18511
Complex8807	Complex8805
Complex8810	Complex5265;Protein6684
Complex5264;SmallMolecule19	Complex8810;SmallMolecule13
Complex8803	Complex5265;Protein13595
Complex8811	Complex8810;Protein504
Complex8812	Protein18514;Protein6972
Complex8813	Protein18339;Protein18515
Complex8814	Complex8813;Protein18514
Complex8815	Complex2754;Complex8814
Complex8816;SmallMolecule19	Complex8815;SmallMolecule13
Complex8819	Complex8816;Protein563
Protein566;SmallMolecule19	Protein563;SmallMolecule13
SmallMolecule29;SmallMolecule433;SmallMolecule434	SmallMolecule431;SmallMolecule432
Complex8820	Complex8816;Protein18517
Complex8821	Complex6187;Dna230
Protein8190	Dna230
Complex1141;SmallMolecule437	Complex1140;SmallMolecule293;SmallMolecule435
Protein18539;Protein18540	Protein18538
Protein18541	Protein18539
Complex8840	Protein1690;Protein18541
Protein2172;SmallMolecule29;SmallMolecule440	Protein2171;SmallMolecule439
Complex8864	Protein18564;Protein18565
Complex8865	Complex8864;Protein18466
Complex1144;SmallMolecule29;SmallMolecule440	Complex1143;SmallMolecule439
Complex8867	Protein18567;Protein18568
Complex8868	Complex8867;Protein6781
Complex8870	Protein18570;Protein18574
Complex8871	Complex8870;Protein18466
Protein2176;SmallMolecule29;SmallMolecule440	Protein2175;SmallMolecule439
PhysicalEntity1271	Protein11366
Complex8879	Protein18581;Protein6786
Complex8880	Complex8879
Complex8882	Complex8880;Protein11366
Complex5239	Complex8882
Protein10747;SmallMolecule19	Protein11124;SmallMolecule13
Complex8883;SmallMolecule19	Complex5243;SmallMolecule13
Complex8886	Complex8883;Protein563
Complex8887;SmallMolecule19	Complex8886;SmallMolecule13
SmallMolecule18	SmallMolecule33
SmallMolecule28;SmallMolecule442	SmallMolecule435;SmallMolecule441
Complex8883;Protein566	Complex8887
Complex8888	Complex8882;Protein6687
Protein6732;SmallMolecule19	Protein6728;SmallMolecule13
Complex8889	Complex5243;Protein18510
Complex8890;SmallMolecule19	Complex8889;SmallMolecule13
Complex8891	Complex8883;Protein18586
Complex8892	Complex8883;Protein18589
Complex8893	Complex8883;Protein6806
Complex8894;SmallMolecule20	Complex8893;SmallMolecule29
Complex8898;SmallMolecule20	Complex8893;SmallMolecule29
SmallMolecule106;SmallMolecule29;SmallMolecule426;SmallMolecule445	SmallMolecule28;SmallMolecule441;SmallMolecule443;SmallMolecule444
Complex8902	Complex8883;Protein6683
Complex8903;SmallMolecule20	Complex8902
Protein18582;Protein18591	Protein18581
Complex8904	Protein11366;Protein18582
Complex8881	Protein18581;Protein18582
Protein18592	Protein18581
Complex8907	Complex8905;Complex8906
Complex8906;Protein17803;Protein18594	Complex8907;PhysicalEntity1039
Complex8928	Complex6273;Protein18610
PhysicalEntity146;Protein2179	PhysicalEntity143;Protein2178
Complex8927	Complex8928;Protein18610
Complex8929	Complex8907;Complex8927
Complex8918	PhysicalEntity1272;Protein18606
Complex8917	Complex8918;Protein18606
Complex8930	Complex8907;Complex8917
Complex8931	Complex7942;Complex8907
Complex8911	Complex8912;Protein18599
Complex8932	Complex8907;Complex8911
Complex8933	Complex8924;Protein18609
Complex8923	Complex8933;Protein18609
Complex8934	Complex8907;Complex8923
Complex8913	Complex8914;Protein18600
Complex8935	Complex8907;Complex8913
Complex8908	Complex8936;PhysicalEntity1026
Complex8937	Complex8908;PhysicalEntity1039
Complex8909;Complex8910;Protein16370	Complex8937
Protein18612;SmallMolecule19	Protein16370;SmallMolecule13
SmallMolecule450	SmallMolecule449
Complex8944	Complex8924;Protein18620
SmallMolecule435;SmallMolecule436	SmallMolecule433;SmallMolecule438
SmallMolecule3240	SmallMolecule433
SmallMolecule433	SmallMolecule3240
SmallMolecule28;SmallMolecule365;SmallMolecule451	SmallMolecule104;SmallMolecule293
SmallMolecule897	SmallMolecule28
SmallMolecule3242	SmallMolecule3241;SmallMolecule897
SmallMolecule3243	SmallMolecule3242
SmallMolecule439	SmallMolecule433;SmallMolecule451
SmallMolecule439	SmallMolecule3244
PhysicalEntity145;SmallMolecule440	PhysicalEntity146;SmallMolecule28;SmallMolecule439
SmallMolecule28;SmallMolecule3245	SmallMolecule435;SmallMolecule449
Complex1155	Protein2210;SmallMolecule459;SmallMolecule460
SmallMolecule293;SmallMolecule452	SmallMolecule28;SmallMolecule451
Complex8965;SmallMolecule19	Complex8963;Complex8964;SmallMolecule13
Complex8967	Complex5056;Complex8965
Complex8969	Complex8965;Complex8968
Complex8970;SmallMolecule20	Complex4416
Complex8971	Complex8969;Protein11477
Complex4895;SmallMolecule20	Complex4903
Complex8973;SmallMolecule19	Complex8964;Complex8972;SmallMolecule13
Complex5304;SmallMolecule39	Complex5833;SmallMolecule40
SmallMolecule293;SmallMolecule452	SmallMolecule28;SmallMolecule451
Complex8978	Complex8977;Protein11296;Protein18653
Complex8981;Protein18653	Complex8978;Complex8980
Complex8983;SmallMolecule19	Complex8981;Protein11308;SmallMolecule13
Complex5056;SmallMolecule39	Complex5120;SmallMolecule40
Complex8986	Complex5056;Complex8983
Complex8987	Complex8968;Complex8986
Complex8970;SmallMolecule20	Complex4416
Complex8989;Protein244	Complex8988;Protein18653
Complex8990;Protein11257	Complex5072;Complex8986
Complex8991;SmallMolecule19	Complex8990;SmallMolecule13
Protein2172;SmallMolecule29	Protein2171;SmallMolecule452
Protein11541;SmallMolecule19	Protein11538;SmallMolecule13
Complex8994	Complex8980;Complex8992
Complex8996;SmallMolecule19	Complex8994;Complex8995;SmallMolecule13
Complex9002;SmallMolecule19	Complex8996;Complex9001;SmallMolecule13
Complex9006;SmallMolecule19	Complex9002;SmallMolecule13
Complex9010;SmallMolecule19	Complex8983;Complex9001;SmallMolecule13
SmallMolecule29;SmallMolecule293	SmallMolecule452
Complex4556	Protein5905
Complex4555	Complex4556
Complex9022	Complex245;Complex4556
Complex9024	Complex4555;Protein18700
Complex9025;SmallMolecule20	Complex3720;Complex9024;Protein10744
SmallMolecule25	SmallMolecule18
PhysicalEntity149	PhysicalEntity148;SmallMolecule452
Complex4553;SmallMolecule19	Complex9025;SmallMolecule13
Complex9027;SmallMolecule19	Complex4553;Protein6807;SmallMolecule13
Complex9028;SmallMolecule19	Complex9027;SmallMolecule13
Complex9029	Complex9028;Protein490
Complex4552	Complex9029;Protein491
Complex206;SmallMolecule39	Complex205;SmallMolecule40
Complex9031	Protein18701;Protein5905
Complex9032	Complex9031;Protein18702
Complex9033	Protein18703;Protein5905
Complex9034	PhysicalEntity986;Protein5905
PhysicalEntity150;Protein2172;SmallMolecule29	PhysicalEntity149;Protein2171
Complex9035	Protein18704;Protein5905
Complex9036	Protein5850;Protein5905
Complex9037	Protein18705;Protein5905
Complex9023	Protein5905;SmallMolecule731
Complex9039	Complex4555;PhysicalEntity1274
Complex9040	Protein13944;Protein18715
Complex9041	Complex9040;Protein13944
Complex9042	Complex9041;Protein6807
Complex9043;SmallMolecule19	Complex9042;SmallMolecule13
Protein2171;Protein2200	Protein2172;Protein2199
Complex9044	Complex9043;Protein18716
Complex9045;SmallMolecule19	Complex9044;SmallMolecule13
Complex9048	Complex9045;Protein11209
Complex9049	Complex9048;Protein18718
Complex9050;SmallMolecule39	Complex7735;Complex9049;SmallMolecule40
Complex9051;SmallMolecule39	Complex5120;Complex9049;SmallMolecule40
Complex9052	Complex9050;Protein9642;SmallMolecule41
Complex9053	Complex9051;Protein18719
Complex9054	Protein18715;Protein18723
Complex9055	Complex9054;Protein13944
Protein2199;Protein2202	Protein2200;Protein2201
Complex9058;SmallMolecule19	Complex9056;SmallMolecule13
Complex9060	Complex9058;Protein6684
Complex9062	Complex9061;Protein13944
Complex9063	Complex9040;Protein16607
Complex9064	Complex9040;Protein16612
Complex9065	Protein18732;SmallMolecule41
Complex9066;SmallMolecule19	Complex9065;SmallMolecule13
Complex9067	Complex9066;Protein13944
Complex9068	Protein18734;Protein5852
Complex9069	Protein18715;Protein18735
Protein2201;SmallMolecule106	Protein2202;SmallMolecule28;SmallMolecule444
Complex9070	Protein18735;Protein18736
Complex9073	Complex9041;Protein18742
Complex9074;SmallMolecule19	Protein501;SmallMolecule13;SmallMolecule41
SmallMolecule1249;SmallMolecule31	SmallMolecule29;SmallMolecule41
Protein18745;Protein18746	Protein18729
Complex9080	Complex9079;Protein18729
Protein2171;Protein2179	Protein2172;Protein2178
Complex9081	Complex9080;Protein18731
Complex9082	Complex9081;Protein18750
Complex9083	Complex9082;Protein11648
Complex9084	Complex9081;Protein18751
Complex7735;SmallMolecule20	Complex4704
Complex9085	Complex9081;Protein11484
Complex5120;SmallMolecule20	Complex5056
Complex9086	Complex9081;Protein11208
Complex9087	Complex9086;Protein18752
Complex9088	Complex9087;Protein18756
Protein2178;SmallMolecule365	Protein2179;SmallMolecule104;SmallMolecule28
Complex5056;SmallMolecule39	Complex5120;SmallMolecule40
Complex9089	Complex9081;Protein18757
Complex9090;SmallMolecule19	Complex9089;SmallMolecule13
Complex9092	Complex9089;Protein18760
Complex9093	Complex9089;Protein18761
Protein18763;SmallMolecule19	Protein7265;SmallMolecule13
Complex9095	Complex9094;Protein18763
Complex9096	Complex9095;Protein7265
Complex9097	Complex9096;PhysicalEntity988
Complex9098	PhysicalEntity988;Protein18763;Protein18767
Protein2175;Protein2207	Protein2176;Protein2205
Complex9094;PhysicalEntity988;Protein7265;SmallMolecule20	Complex9097
Complex9099	Complex4955;Protein7265
Complex9100;SmallMolecule20;SmallMolecule39	Complex9099;Protein11136;SmallMolecule40
Complex9102	Complex9101;Protein7265
Complex9103	Complex9100
Complex9104;SmallMolecule19	Complex9103;Protein18768;SmallMolecule13
Complex9105;SmallMolecule19	Complex9103;Protein6734;SmallMolecule13
Complex9107	Complex9103;Complex9106;PhysicalEntity711
Complex4955;Complex9106;PhysicalEntity711;Protein11136;Protein7265	Complex9107
Complex9109	Complex9108;Protein18773
SmallMolecule431;SmallMolecule454	SmallMolecule277;SmallMolecule434
Complex9111	Complex9109;Complex9110
Complex9115;Protein18773;SmallMolecule19	Complex9109;SmallMolecule13
Complex9116	Protein5905;Protein7265
Complex9117	Complex9108;Protein512
Complex9118	Protein509;Protein7265
Complex9119	Protein11296;Protein7265
Complex9121	Complex9120;Protein7265
Protein6746;SmallMolecule19	Protein6742;SmallMolecule13
Complex5056;SmallMolecule39	Complex5120;SmallMolecule40
SmallMolecule456	SmallMolecule455
Complex9122;Protein11254;SmallMolecule19	Complex5056;Complex5073;SmallMolecule13
Complex9123;SmallMolecule19	Complex5894;Protein7265;SmallMolecule13
Complex9124	Protein18703;Protein7265
Complex9126	Complex2400;Complex9125
Complex9127	Protein18705;Protein7265
Complex9128	Protein11872;Protein7265
Complex9129	Protein18779;Protein7265
Complex9130	Protein18780;Protein7265
Complex9131	Protein18781;Protein7265
Complex9132;SmallMolecule19	Protein18782;Protein7265;SmallMolecule13
SmallMolecule458	SmallMolecule457
Complex9133	Protein18784;Protein9027
Complex9134	Protein18784;Protein3884;SmallMolecule19
Complex9135	Protein11296;Protein18784
Complex9136	Complex2551;Protein18784
Complex9137	Protein18784;Protein18785
Complex9138	Protein18774;Protein9027
Complex9139	Complex9138;Protein18774
Complex9113	Protein18774;Protein18775
Complex9140;Protein9027;SmallMolecule19	Complex9139;SmallMolecule13
Complex9141	Complex9140;Protein18787
Complex1156;Protein2210;SmallMolecule460	Complex1155;SmallMolecule456
Complex9142	Protein18774;Protein18788
Complex9144	Complex9143;Protein18774
Complex9145	Protein18775;Protein9027
Complex9146	Protein18705;Protein18775
Complex9147	Protein10652;Protein18775
